player,finalvaluebo,finalvalueba,bowlerf,batsmanf,arrvalue
Karanveer Singh,0.27528902899999996,0.130578742,0.057919825294688206,0.017693437667573024,3.7806631481130615
Y Gnaneswara Rao,0.159782609,0.311860535,0.033340597775998695,0.04225714578410072,3.7798871780049703
M de Lange,0.305021766,0.083047551,0.06424681307143999,0.01125295468892702,3.774988388018351
SB Bangar,0.238549613,0.18583345399999998,0.050101848901966645,0.025180458813876445,3.764115385792154
CK Langeveldt,0.248038223,0.166011832,0.05212098086039903,0.022494626281294734,3.7307803570846882
Kamran Khan,0.279925188,0.114149777,0.05890637830943683,0.015467310629450394,3.718684446944361
AA Chavan,0.226625565,0.19651548300000002,0.04756446709465434,0.026627875226225617,3.7096171160439977
Mohammad Hafeez,0.23413075,0.182933798,0.049161535462671074,0.024787555023354373,3.6974545243012726
S Tyagi,0.263293682,0.136642652,0.05536727139267454,0.018515098314347923,3.6941184853511237
A Uniyal,0.284926525,0.101893098,0.05997063949959959,0.013806528923512753,3.6888584211556172
MJ Clarke,0.158629462,0.29344169600000003,0.03309521347203105,0.039761390542749395,3.6428302007390223
BA Bhatt,0.24666353100000002,0.15316764800000002,0.0518284528135933,0.020754237566301306,3.6291345189947304
Pankaj Singh,0.27982424300000003,0.09898956199999999,0.05888489768418783,0.013413099392452065,3.6148998538319947
JM Kemp,0.17621703600000002,0.26161743600000004,0.03683776720062717,0.035449198894995294,3.614348304781123
WA Mota,0.23441396899999997,0.169334321,0.04922180314509613,0.0229448240020133,3.6083313573554716
RJ Peterson,0.20987024399999998,0.203373656,0.04399901292329592,0.02755715861975787,3.5778085771526897
M Manhas,0.137587688,0.31505395,0.02861762209189092,0.042689853959901596,3.565373802589626
VS Malik,0.224498082,0.17849352,0.047111748633644604,0.02418589673796749,3.5648822685806048
SM Harwood,0.251701677,0.132827335,0.05290054678729948,0.017998122331216365,3.5449334559257926
NL McCullum,0.160454146,0.274955736,0.033483497717925886,0.03725654039658051,3.5370019057253197
DP Vijaykumar,0.232542567,0.158040425,0.04882357752666791,0.02141449952622648,3.5119038526447195
GH Vihari,0.16234505300000002,0.262652381,0.03388587390939372,0.035589434086163434,3.4737653997778577
GR Napier,0.162964312,0.261550922,0.03401764933671625,0.035440186238762,3.472891778773912
Mohammad Asif,0.272944478,0.087137671,0.057420915775562166,0.011807166516705955,3.4614041146134062
RV Gomez,0.20738975,0.189188555,0.04347117536773197,0.025635075465122118,3.455312541642704
BE Hendricks,0.291304618,0.054048266,0.06132786794614275,0.00732354754582799,3.4325707745985365
D Kalyankrishna,0.27235661,0.080421155,0.05729582020664958,0.010897077666338129,3.4096448936493857
R Ninan,0.256238053,0.099156903,0.053865866444980176,0.013435774121181875,3.3650820283081027
JE Taylor,0.239997369,0.12462342,0.050409924627242766,0.016886490709872005,3.364820766855739
T Thushara,0.240984783,0.11923481699999999,0.05062004172169639,0.01615633425534132,3.338818798851885
SB Wagh,0.237428723,0.10808228,0.049863328737170406,0.014645163943677559,3.225424634042398
GD McGrath,0.219149805,0.136377227,0.04597366022941587,0.01847913319000237,3.2226396709709118
AG Murtaza,0.219344817,0.13443360000000001,0.04601515787358902,0.01821577146169355,3.2115464667641285
S Rana,0.137374164,0.262961775,0.028572185180447372,0.03563135701611264,3.210177109828001
M Ntini,0.22015498,0.13176985800000002,0.046187556781842116,0.017854834050920393,3.202119541638125
FH Edwards,0.210932018,0.136164561,0.04422495347897611,0.018450316917480676,3.1337635198228395
CJ McKay,0.199844789,0.144423159,0.041865642852408236,0.01956935809291598,3.0717500472662107
L Ablish,0.28921408,7.13e-06,0.0608830112088422,9.661159897665094e-07,3.044198866241598
BMAJ Mendis,0.167353902,0.19002956699999998,0.03495173361812471,0.02574903270786903,3.0350383162996866
KP Appanna,0.23173939999999998,0.08041846700000001,0.048652667334589374,0.01089671344196499,2.977469038827718
YA Abdulla,0.281987105,0.0,0.059345144631409705,0.0,2.967257231570485
DJ Thornely,0.156275585,0.19318113899999997,0.03259431942359625,0.026176071151361373,2.9385195287478814
P Parameswaran,0.241133892,0.054048266,0.050651771421535444,0.00732354754582799,2.898765948368172
BAW Mendis,0.22027774,0.083131262,0.04621367953735817,0.011264297541047547,2.873898853920286
S Randiv,0.213164276,0.091102227,0.044699967571373886,0.012344364405054447,2.8522165988214168
SE Bond,0.21025355899999998,0.083047551,0.044080580567729254,0.01125295468892702,2.7666767628328137
IC Pandey,0.26127897899999997,7.13e-06,0.05493855198972199,9.661159897665094e-07,2.7469759052855878
Shoaib Akhtar,0.226258775,0.05363073,0.047486415893157656,0.00726697135986682,2.737669362651224
PM Sarvesh Kumar,0.206974215,0.083047551,0.04338275145755469,0.01125295468892702,2.7317853073240856
SMSM Senanayake,0.188974977,0.108657399,0.039552597549529125,0.014723092648013959,2.7137845098771542
V Pratap Singh,0.254872083,0.0,0.053575194399099926,0.0,2.6787597199549964
T Henderson,0.159970361,0.147955424,0.033380550526028424,0.020047980490755055,2.671426550839174
NJ Rimmington,0.15273869,0.158040425,0.031841684661695444,0.02141449952622648,2.662809209396096
A Chandila,0.181948268,0.101893098,0.03805734664296806,0.013806528923512753,2.5931937783240406
Shoaib Ahmed,0.226743429,0.027734172999999997,0.04758954800420259,0.003757984291479747,2.5673766147841173
SB Joshi,0.191068655,0.08056097400000001,0.03999812246418647,0.01091602316024741,2.545707281221694
DJ Muthuswami,0.191010092,0.058054677,0.03998566053089153,0.007866416792486676,2.39260386616891
RS Gavaskar,0.18291957600000003,0.05363073,0.03826403645573106,0.00726697135986682,2.276550390779894
ND Doshi,0.193700405,8.55e-05,0.04055814659117708,1.1585261868869081e-05,2.0284865926522975
C Nanda,0.186758783,0.0,0.03908100180141786,0.0,1.954050090070893
