,id,season,bowler,over,total_runs
14198,371,2012,Azhar Mahmood,8,14
14199,371,2012,Azhar Mahmood,10,1
14200,371,2012,Azhar Mahmood,19,12
14201,371,2012,BW Hilfenhaus,1,9
14202,371,2012,BW Hilfenhaus,3,5
14203,371,2012,BW Hilfenhaus,5,2
14204,371,2012,BW Hilfenhaus,16,5
14205,371,2012,DJ Bravo,9,1
14206,371,2012,DJ Bravo,11,6
14207,371,2012,DJ Bravo,14,11
14208,371,2012,DJ Hussey,13,2
14209,371,2012,DJ Hussey,15,6
14210,371,2012,DJ Hussey,17,15
14211,371,2012,JA Morkel,2,12
14212,371,2012,JA Morkel,7,8
14213,371,2012,JA Morkel,12,5
14214,371,2012,JA Morkel,17,4
14215,371,2012,P Awana,9,2
14216,371,2012,P Awana,11,1
14217,371,2012,P Awana,16,1
14218,371,2012,P Awana,18,8
14219,371,2012,P Kumar,1,4
14220,371,2012,P Kumar,3,6
14221,371,2012,P Kumar,5,6
14222,371,2012,P Kumar,7,3
14223,371,2012,PP Chawla,14,12
14224,371,2012,R Ashwin,4,6
14225,371,2012,R Ashwin,6,9
14226,371,2012,R Ashwin,8,4
14227,371,2012,R Ashwin,10,9
14228,371,2012,RJ Harris,2,7
14229,371,2012,RJ Harris,4,1
14230,371,2012,RJ Harris,12,11
14231,371,2012,RJ Harris,20,7
14232,371,2012,VY Mahesh,13,5
14233,371,2012,VY Mahesh,15,22
14234,372,2012,AD Russell,6,3
14235,372,2012,AD Russell,8,13
14236,372,2012,AD Russell,13,12
14237,372,2012,AD Russell,18,13
14238,372,2012,HV Patel,6,4
14239,372,2012,HV Patel,8,9
14240,372,2012,HV Patel,13,13
14241,372,2012,HV Patel,15,7
14242,372,2012,IK Pathan,1,11
14243,372,2012,IK Pathan,7,9
14244,372,2012,IK Pathan,11,4
14245,372,2012,IK Pathan,14,20
14246,372,2012,M Muralitharan,7,9
14247,372,2012,M Muralitharan,10,14
14248,372,2012,M Muralitharan,12,11
14249,372,2012,M Muralitharan,14,13
14250,372,2012,P Negi,9,2
14251,372,2012,P Negi,12,13
14252,372,2012,P Negi,16,22
14253,372,2012,P Parameswaran,9,13
14254,372,2012,P Parameswaran,11,9
14255,372,2012,P Parameswaran,20,8
14256,372,2012,R Vinay Kumar,3,6
14257,372,2012,R Vinay Kumar,5,8
14258,372,2012,R Vinay Kumar,17,7
14259,372,2012,R Vinay Kumar,19,14
14260,372,2012,TM Dilshan,1,11
14261,372,2012,UT Yadav,2,0
14262,372,2012,UT Yadav,4,11
14263,372,2012,UT Yadav,17,17
14264,372,2012,UT Yadav,19,14
14265,372,2012,VR Aaron,3,8
14266,372,2012,VR Aaron,5,9
14267,372,2012,VR Aaron,15,9
14268,372,2012,VR Aaron,20,12
14269,372,2012,Y Venugopal Rao,10,13
14270,372,2012,Z Khan,2,7
14271,372,2012,Z Khan,4,15
14272,372,2012,Z Khan,16,9
14273,372,2012,Z Khan,18,7
14274,373,2012,A Ashish Reddy,10,6
14275,373,2012,A Ashish Reddy,17,11
14276,373,2012,A Chandila,1,11
14277,373,2012,A Chandila,7,2
14278,373,2012,A Chandila,13,3
14279,373,2012,A Chandila,15,5
14280,373,2012,A Mishra,7,4
14281,373,2012,A Mishra,9,2
14282,373,2012,A Mishra,11,8
14283,373,2012,A Mishra,15,8
14284,373,2012,DW Steyn,2,2
14285,373,2012,DW Steyn,4,6
14286,373,2012,DW Steyn,16,3
14287,373,2012,DW Steyn,19,6
14288,373,2012,J Botha,6,14
14289,373,2012,J Botha,9,3
14290,373,2012,J Botha,11,7
14291,373,2012,J Botha,17,6
14292,373,2012,JP Duminy,1,6
14293,373,2012,JP Duminy,13,7
14294,373,2012,MS Gony,3,5
14295,373,2012,MS Gony,5,12
14296,373,2012,MS Gony,12,4
14297,373,2012,MS Gony,14,5
14298,373,2012,SK Trivedi,8,2
14299,373,2012,SK Trivedi,10,4
14300,373,2012,SK Trivedi,12,9
14301,373,2012,SK Trivedi,16,5
14302,373,2012,SR Watson,2,6
14303,373,2012,SR Watson,4,8
14304,373,2012,STR Binny,18,8
14305,373,2012,SW Tait,3,9
14306,373,2012,SW Tait,5,10
14307,373,2012,SW Tait,14,6
14308,373,2012,SW Tait,19,10
14309,373,2012,V Pratap Singh,6,10
14310,373,2012,V Pratap Singh,8,8
14311,373,2012,V Pratap Singh,18,7
14312,373,2012,V Pratap Singh,20,6
14313,374,2012,AD Russell,8,8
14314,374,2012,AD Russell,10,14
14315,374,2012,AD Russell,15,7
14316,374,2012,AD Russell,17,22
14317,374,2012,Azhar Mahmood,9,4
14318,374,2012,Azhar Mahmood,11,9
14319,374,2012,Azhar Mahmood,17,6
14320,374,2012,Azhar Mahmood,19,4
14321,374,2012,IK Pathan,9,1
14322,374,2012,IK Pathan,11,6
14323,374,2012,IK Pathan,13,10
14324,374,2012,IK Pathan,16,8
14325,374,2012,M Morkel,1,5
14326,374,2012,M Morkel,3,10
14327,374,2012,M Morkel,5,1
14328,374,2012,M Morkel,19,4
14329,374,2012,P Awana,5,6
14330,374,2012,P Awana,7,23
14331,374,2012,P Awana,16,11
14332,374,2012,P Kumar,1,10
14333,374,2012,P Kumar,3,7
14334,374,2012,P Kumar,6,10
14335,374,2012,P Kumar,18,6
14336,374,2012,PP Chawla,8,11
14337,374,2012,PP Chawla,10,5
14338,374,2012,PP Chawla,12,10
14339,374,2012,PP Chawla,14,4
14340,374,2012,RJ Harris,2,4
14341,374,2012,RJ Harris,4,7
14342,374,2012,RJ Harris,13,7
14343,374,2012,RJ Harris,15,1
14344,374,2012,UT Yadav,2,0
14345,374,2012,UT Yadav,4,2
14346,374,2012,UT Yadav,6,2
14347,374,2012,UT Yadav,20,15
14348,374,2012,VR Aaron,7,7
14349,374,2012,VR Aaron,12,7
14350,374,2012,VR Aaron,14,4
14351,374,2012,VR Aaron,18,8
14352,375,2012,A Nehra,1,8
14353,375,2012,A Nehra,12,11
14354,375,2012,A Nehra,16,6
14355,375,2012,A Nehra,19,10
14356,375,2012,AG Murtaza,2,5
14357,375,2012,AG Murtaza,4,6
14358,375,2012,B Kumar,6,5
14359,375,2012,B Kumar,10,5
14360,375,2012,B Kumar,15,10
14361,375,2012,B Kumar,18,4
14362,375,2012,Iqbal Abdulla,3,2
14363,375,2012,Iqbal Abdulla,5,14
14364,375,2012,Iqbal Abdulla,12,4
14365,375,2012,L Balaji,1,9
14366,375,2012,L Balaji,7,6
14367,375,2012,L Balaji,9,3
14368,375,2012,L Balaji,19,4
14369,375,2012,MJ Clarke,7,5
14370,375,2012,MJ Clarke,9,2
14371,375,2012,MJ Clarke,11,4
14372,375,2012,MJ Clarke,13,20
14373,375,2012,R Bhatia,13,4
14374,375,2012,R Bhatia,15,6
14375,375,2012,R Bhatia,17,5
14376,375,2012,SC Ganguly,8,6
14377,375,2012,SC Ganguly,14,11
14378,375,2012,SP Narine,6,5
14379,375,2012,SP Narine,14,4
14380,375,2012,SP Narine,18,3
14381,375,2012,SP Narine,20,3
14382,375,2012,Shakib Al Hasan,2,2
14383,375,2012,Shakib Al Hasan,4,8
14384,375,2012,Shakib Al Hasan,11,3
14385,375,2012,Shakib Al Hasan,16,5
14386,375,2012,WD Parnell,3,2
14387,375,2012,WD Parnell,5,1
14388,375,2012,WD Parnell,17,6
14389,375,2012,WD Parnell,20,9
14390,375,2012,YK Pathan,8,6
14391,375,2012,YK Pathan,10,6
14392,376,2012,A Ashish Reddy,11,3
14393,376,2012,A Ashish Reddy,13,4
14394,376,2012,A Ashish Reddy,16,14
14395,376,2012,A Ashish Reddy,20,4
14396,376,2012,A Mishra,8,8
14397,376,2012,A Mishra,10,3
14398,376,2012,A Mishra,12,8
14399,376,2012,A Mishra,18,7
14400,376,2012,DW Steyn,1,3
14401,376,2012,DW Steyn,3,3
14402,376,2012,DW Steyn,5,1
14403,376,2012,DW Steyn,17,1
14404,376,2012,HV Patel,8,7
14405,376,2012,HV Patel,11,4
14406,376,2012,HV Patel,13,8
14407,376,2012,HV Patel,15,8
14408,376,2012,M Muralitharan,6,2
14409,376,2012,M Muralitharan,10,6
14410,376,2012,M Muralitharan,12,2
14411,376,2012,M Muralitharan,18,20
14412,376,2012,MS Gony,2,24
14413,376,2012,MS Gony,4,6
14414,376,2012,MS Gony,6,3
14415,376,2012,MS Gony,14,5
14416,376,2012,P Parameswaran,5,1
14417,376,2012,P Parameswaran,7,7
14418,376,2012,P Parameswaran,9,4
14419,376,2012,R Vinay Kumar,2,4
14420,376,2012,R Vinay Kumar,4,4
14421,376,2012,R Vinay Kumar,16,9
14422,376,2012,R Vinay Kumar,20,6
14423,376,2012,TM Dilshan,14,6
14424,376,2012,V Pratap Singh,7,4
14425,376,2012,V Pratap Singh,9,2
14426,376,2012,V Pratap Singh,15,12
14427,376,2012,V Pratap Singh,19,8
14428,376,2012,Z Khan,1,6
14429,376,2012,Z Khan,3,6
14430,376,2012,Z Khan,17,15
14431,376,2012,Z Khan,19,7
14432,377,2012,A Chandila,1,8
14433,377,2012,A Chandila,11,16
14434,377,2012,DR Smith,9,4
14435,377,2012,DR Smith,11,9
14436,377,2012,DS Kulkarni,2,2
14437,377,2012,DS Kulkarni,4,8
14438,377,2012,DS Kulkarni,6,0
14439,377,2012,DS Kulkarni,19,8
14440,377,2012,GB Hogg,6,5
14441,377,2012,GB Hogg,8,9
14442,377,2012,GB Hogg,10,7
14443,377,2012,GB Hogg,15,10
14444,377,2012,Harbhajan Singh,8,8
14445,377,2012,Harbhajan Singh,10,22
14446,377,2012,Harbhajan Singh,15,1
14447,377,2012,JEC Franklin,13,6
14448,377,2012,KA Pollard,12,2
14449,377,2012,KA Pollard,14,14
14450,377,2012,KA Pollard,16,14
14451,377,2012,RP Singh,1,7
14452,377,2012,RP Singh,3,9
14453,377,2012,RP Singh,17,16
14454,377,2012,SK Trivedi,7,13
14455,377,2012,SK Trivedi,9,6
14456,377,2012,SK Trivedi,12,10
14457,377,2012,SK Trivedi,16,9
14458,377,2012,SL Malinga,5,5
14459,377,2012,SL Malinga,7,9
14460,377,2012,SL Malinga,18,7
14461,377,2012,SL Malinga,20,11
14462,377,2012,SR Watson,2,4
14463,377,2012,SR Watson,4,6
14464,377,2012,SR Watson,17,6
14465,377,2012,SR Watson,19,1
14466,377,2012,STR Binny,13,13
14467,377,2012,SW Tait,3,9
14468,377,2012,SW Tait,5,12
14469,377,2012,SW Tait,14,12
14470,377,2012,SW Tait,18,7
14471,378,2012,IK Pathan,1,5
14472,378,2012,IK Pathan,8,4
14473,378,2012,IK Pathan,10,7
14474,378,2012,IK Pathan,14,4
14475,378,2012,Iqbal Abdulla,8,5
14476,378,2012,Iqbal Abdulla,10,10
14477,378,2012,Iqbal Abdulla,12,7
14478,378,2012,Iqbal Abdulla,15,4
14479,378,2012,JH Kallis,5,7
14480,378,2012,JH Kallis,7,8
14481,378,2012,JH Kallis,17,3
14482,378,2012,JH Kallis,19,7
14483,378,2012,L Balaji,1,11
14484,378,2012,L Balaji,3,1
14485,378,2012,M Morkel,3,6
14486,378,2012,M Morkel,5,8
14487,378,2012,M Morkel,17,9
14488,378,2012,M Morkel,19,15
14489,378,2012,P Negi,7,3
14490,378,2012,P Negi,9,6
14491,378,2012,P Negi,11,3
14492,378,2012,P Negi,13,7
14493,378,2012,R Bhatia,9,11
14494,378,2012,R Bhatia,11,5
14495,378,2012,SP Narine,6,2
14496,378,2012,SP Narine,13,5
14497,378,2012,SP Narine,18,10
14498,378,2012,SP Narine,20,7
14499,378,2012,Shakib Al Hasan,2,13
14500,378,2012,Shakib Al Hasan,4,15
14501,378,2012,Shakib Al Hasan,14,5
14502,378,2012,Shakib Al Hasan,16,8
14503,378,2012,UT Yadav,2,9
14504,378,2012,UT Yadav,12,10
14505,378,2012,UT Yadav,16,7
14506,378,2012,UT Yadav,18,11
14507,378,2012,VR Aaron,4,8
14508,378,2012,VR Aaron,6,12
14509,378,2012,VR Aaron,15,7
14510,378,2012,VR Aaron,20,21
14511,379,2012,BW Hilfenhaus,2,14
14512,379,2012,BW Hilfenhaus,4,14
14513,379,2012,BW Hilfenhaus,15,9
14514,379,2012,BW Hilfenhaus,17,8
14515,379,2012,DJ Bravo,14,2
14516,379,2012,DJ Bravo,16,5
14517,379,2012,DJ Bravo,18,4
14518,379,2012,DR Smith,9,6
14519,379,2012,DS Kulkarni,2,3
14520,379,2012,DS Kulkarni,4,10
14521,379,2012,DS Kulkarni,16,14
14522,379,2012,DS Kulkarni,20,19
14523,379,2012,Harbhajan Singh,1,1
14524,379,2012,Harbhajan Singh,3,0
14525,379,2012,Harbhajan Singh,11,19
14526,379,2012,JA Morkel,9,4
14527,379,2012,JA Morkel,11,13
14528,379,2012,JA Morkel,13,4
14529,379,2012,JA Morkel,19,13
14530,379,2012,JEC Franklin,15,12
14531,379,2012,KA Pollard,8,5
14532,379,2012,KA Pollard,10,14
14533,379,2012,KA Pollard,14,8
14534,379,2012,R Ashwin,6,7
14535,379,2012,R Ashwin,10,5
14536,379,2012,R Ashwin,12,7
14537,379,2012,RA Jadeja,8,8
14538,379,2012,RA Jadeja,20,7
14539,379,2012,RP Singh,5,8
14540,379,2012,RP Singh,7,6
14541,379,2012,RP Singh,13,12
14542,379,2012,RP Singh,18,9
14543,379,2012,SB Jakati,1,6
14544,379,2012,SB Jakati,3,7
14545,379,2012,SB Jakati,5,6
14546,379,2012,SB Jakati,7,6
14547,379,2012,SL Malinga,6,8
14548,379,2012,SL Malinga,12,2
14549,379,2012,SL Malinga,17,13
14550,379,2012,SL Malinga,19,18
14551,380,2012,AD Russell,3,6
14552,380,2012,AD Russell,5,8
14553,380,2012,AD Russell,13,12
14554,380,2012,AD Russell,16,5
14555,380,2012,BW Hilfenhaus,1,6
14556,380,2012,BW Hilfenhaus,3,4
14557,380,2012,BW Hilfenhaus,5,8
14558,380,2012,DJ Bravo,9,12
14559,380,2012,DJ Bravo,11,9
14560,380,2012,DJ Bravo,13,4
14561,380,2012,JA Morkel,2,11
14562,380,2012,JA Morkel,4,6
14563,380,2012,JA Morkel,6,11
14564,380,2012,P Negi,8,4
14565,380,2012,P Negi,10,6
14566,380,2012,P Negi,12,11
14567,380,2012,P Negi,14,12
14568,380,2012,R Ashwin,8,8
14569,380,2012,R Ashwin,12,9
14570,380,2012,R Ashwin,15,8
14571,380,2012,R Ashwin,17,0
14572,380,2012,SB Jakati,7,16
14573,380,2012,SB Jakati,10,7
14574,380,2012,SB Jakati,14,9
14575,380,2012,SB Jakati,16,8
14576,380,2012,Sunny Gupta,1,12
14577,380,2012,Sunny Gupta,7,12
14578,380,2012,Sunny Gupta,15,23
14579,380,2012,UT Yadav,2,7
14580,380,2012,UT Yadav,4,6
14581,380,2012,UT Yadav,18,7
14582,380,2012,UT Yadav,20,7
14583,380,2012,V Sehwag,11,21
14584,380,2012,VR Aaron,6,13
14585,380,2012,VR Aaron,9,9
14586,380,2012,VR Aaron,17,16
14587,380,2012,VR Aaron,19,25
14588,381,2012,B Lee,1,3
14589,381,2012,B Lee,3,11
14590,381,2012,B Lee,6,19
14591,381,2012,B Lee,16,10
14592,381,2012,BW Hilfenhaus,1,3
14593,381,2012,BW Hilfenhaus,3,7
14594,381,2012,BW Hilfenhaus,5,5
14595,381,2012,BW Hilfenhaus,19,11
14596,381,2012,DJ Bravo,7,13
14597,381,2012,DJ Bravo,9,14
14598,381,2012,DJ Bravo,17,12
14599,381,2012,DJ Bravo,20,10
14600,381,2012,Iqbal Abdulla,7,9
14601,381,2012,JA Morkel,2,6
14602,381,2012,JA Morkel,4,20
14603,381,2012,JA Morkel,13,8
14604,381,2012,JA Morkel,15,4
14605,381,2012,JH Kallis,8,6
14606,381,2012,JH Kallis,10,4
14607,381,2012,JH Kallis,12,13
14608,381,2012,JH Kallis,18,11
14609,381,2012,R Ashwin,6,15
14610,381,2012,R Ashwin,10,9
14611,381,2012,R Ashwin,12,10
14612,381,2012,R Ashwin,18,7
14613,381,2012,R Bhatia,9,13
14614,381,2012,R Bhatia,11,5
14615,381,2012,R Bhatia,13,7
14616,381,2012,SB Jakati,8,8
14617,381,2012,SB Jakati,11,11
14618,381,2012,SB Jakati,14,8
14619,381,2012,SB Jakati,16,11
14620,381,2012,SP Narine,5,4
14621,381,2012,SP Narine,15,8
14622,381,2012,SP Narine,17,14
14623,381,2012,SP Narine,19,11
14624,381,2012,Shakib Al Hasan,2,3
14625,381,2012,Shakib Al Hasan,4,14
14626,381,2012,Shakib Al Hasan,20,8
14627,381,2012,YK Pathan,14,17
14628,382,2013,A Nehra,2,5
14629,382,2013,A Nehra,4,9
14630,382,2013,A Nehra,6,6
14631,382,2013,AD Russell,13,6
14632,382,2013,AD Russell,16,6
14633,382,2013,AD Russell,18,12
14634,382,2013,B Lee,1,9
14635,382,2013,B Lee,3,9
14636,382,2013,B Lee,17,11
14637,382,2013,B Lee,19,12
14638,382,2013,IK Pathan,1,0
14639,382,2013,IK Pathan,3,15
14640,382,2013,J Botha,9,10
14641,382,2013,J Botha,11,5
14642,382,2013,J Botha,14,5
14643,382,2013,J Botha,19,3
14644,382,2013,JH Kallis,2,8
14645,382,2013,JH Kallis,4,8
14646,382,2013,JH Kallis,11,7
14647,382,2013,L Balaji,5,7
14648,382,2013,L Balaji,7,2
14649,382,2013,L Balaji,9,7
14650,382,2013,L Balaji,15,4
14651,382,2013,LR Shukla,13,8
14652,382,2013,R Bhatia,8,6
14653,382,2013,R Bhatia,10,8
14654,382,2013,R Bhatia,12,4
14655,382,2013,R Bhatia,14,5
14656,382,2013,S Nadeem,8,6
14657,382,2013,S Nadeem,10,7
14658,382,2013,S Nadeem,12,7
14659,382,2013,S Nadeem,15,2
14660,382,2013,SP Narine,6,4
14661,382,2013,SP Narine,16,2
14662,382,2013,SP Narine,18,4
14663,382,2013,SP Narine,20,3
14664,382,2013,UT Yadav,5,11
14665,382,2013,UT Yadav,7,6
14666,382,2013,UT Yadav,17,8
14667,383,2013,DT Christian,2,2
14668,383,2013,DT Christian,4,12
14669,383,2013,DT Christian,15,5
14670,383,2013,DT Christian,17,24
14671,383,2013,Harbhajan Singh,10,3
14672,383,2013,Harbhajan Singh,12,1
14673,383,2013,Harbhajan Singh,14,11
14674,383,2013,Harbhajan Singh,16,6
14675,383,2013,JD Unadkat,1,2
14676,383,2013,JD Unadkat,3,7
14677,383,2013,JD Unadkat,13,11
14678,383,2013,JD Unadkat,19,7
14679,383,2013,JDP Oram,6,3
14680,383,2013,JDP Oram,8,8
14681,383,2013,JDP Oram,17,9
14682,383,2013,JDP Oram,19,8
14683,383,2013,JJ Bumrah,5,12
14684,383,2013,JJ Bumrah,7,5
14685,383,2013,JJ Bumrah,9,12
14686,383,2013,JJ Bumrah,13,7
14687,383,2013,KA Pollard,11,15
14688,383,2013,M Kartik,8,5
14689,383,2013,M Kartik,10,4
14690,383,2013,M Kartik,12,5
14691,383,2013,M Kartik,16,10
14692,383,2013,M Muralitharan,6,11
14693,383,2013,M Muralitharan,9,4
14694,383,2013,M Muralitharan,11,7
14695,383,2013,M Muralitharan,18,10
14696,383,2013,MG Johnson,1,1
14697,383,2013,MG Johnson,3,7
14698,383,2013,MG Johnson,15,7
14699,383,2013,MM Patel,2,1
14700,383,2013,MM Patel,4,7
14701,383,2013,MM Patel,18,17
14702,383,2013,MM Patel,20,16
14703,383,2013,R Vinay Kumar,5,4
14704,383,2013,R Vinay Kumar,7,11
14705,383,2013,R Vinay Kumar,14,6
14706,383,2013,R Vinay Kumar,20,7
14707,384,2013,A Ashish Reddy,13,11
14708,384,2013,A Ashish Reddy,17,10
14709,384,2013,A Mishra,8,2
14710,384,2013,A Mishra,10,4
14711,384,2013,A Mishra,12,7
14712,384,2013,A Mishra,16,6
14713,384,2013,AB Dinda,3,8
14714,384,2013,AB Dinda,6,6
14715,384,2013,AB Dinda,18,6
14716,384,2013,AB Dinda,20,9
14717,384,2013,AD Mathews,7,8
14718,384,2013,AD Mathews,9,8
14719,384,2013,B Kumar,2,6
14720,384,2013,B Kumar,4,3
14721,384,2013,B Kumar,16,5
14722,384,2013,B Kumar,19,4
14723,384,2013,CL White,11,2
14724,384,2013,DW Steyn,1,2
14725,384,2013,DW Steyn,3,2
14726,384,2013,DW Steyn,15,6
14727,384,2013,DW Steyn,19,1
14728,384,2013,I Sharma,2,1
14729,384,2013,I Sharma,4,8
14730,384,2013,I Sharma,6,9
14731,384,2013,I Sharma,14,4
14732,384,2013,MN Samuels,1,4
14733,384,2013,MN Samuels,5,11
14734,384,2013,MN Samuels,15,4
14735,384,2013,MN Samuels,17,15
14736,384,2013,NLTC Perera,5,5
14737,384,2013,NLTC Perera,7,9
14738,384,2013,NLTC Perera,9,6
14739,384,2013,NLTC Perera,18,9
14740,384,2013,R Sharma,8,4
14741,384,2013,R Sharma,10,2
14742,384,2013,R Sharma,12,4
14743,384,2013,R Sharma,14,11
14744,384,2013,Yuvraj Singh,11,7
14745,384,2013,Yuvraj Singh,13,1
14746,385,2013,A Nehra,2,6
14747,385,2013,A Nehra,4,10
14748,385,2013,A Nehra,16,15
14749,385,2013,A Nehra,20,4
14750,385,2013,AD Russell,6,9
14751,385,2013,AD Russell,9,10
14752,385,2013,AD Russell,13,12
14753,385,2013,IK Pathan,1,5
14754,385,2013,IK Pathan,7,5
14755,385,2013,IK Pathan,11,12
14756,385,2013,IK Pathan,18,10
14757,385,2013,J Botha,15,19
14758,385,2013,KK Cooper,9,12
14759,385,2013,KK Cooper,14,12
14760,385,2013,KK Cooper,18,5
14761,385,2013,KK Cooper,20,3
14762,385,2013,R Shukla,11,9
14763,385,2013,R Shukla,13,10
14764,385,2013,R Shukla,19,8
14765,385,2013,S Badree,1,5
14766,385,2013,S Badree,3,12
14767,385,2013,S Badree,5,10
14768,385,2013,S Badree,15,8
14769,385,2013,S Nadeem,8,5
14770,385,2013,S Nadeem,10,8
14771,385,2013,S Nadeem,12,6
14772,385,2013,S Nadeem,14,5
14773,385,2013,S Sreesanth,2,5
14774,385,2013,S Sreesanth,4,1
14775,385,2013,S Sreesanth,6,6
14776,385,2013,S Sreesanth,8,7
14777,385,2013,SK Trivedi,7,7
14778,385,2013,SK Trivedi,10,8
14779,385,2013,SK Trivedi,12,8
14780,385,2013,SK Trivedi,17,13
14781,385,2013,STR Binny,16,11
14782,385,2013,UT Yadav,3,11
14783,385,2013,UT Yadav,5,4
14784,385,2013,UT Yadav,17,7
14785,385,2013,UT Yadav,19,2
14786,386,2013,AS Rajpoot,2,7
14787,386,2013,AS Rajpoot,4,6
14788,386,2013,AS Rajpoot,6,13
14789,386,2013,B Laughlin,8,6
14790,386,2013,B Laughlin,11,7
14791,386,2013,B Laughlin,19,13
14792,386,2013,DJ Bravo,7,8
14793,386,2013,DJ Bravo,9,12
14794,386,2013,DJ Bravo,17,9
14795,386,2013,DJ Bravo,20,15
14796,386,2013,DP Nannes,1,4
14797,386,2013,DP Nannes,3,6
14798,386,2013,DP Nannes,5,5
14799,386,2013,DP Nannes,15,4
14800,386,2013,Harbhajan Singh,6,4
14801,386,2013,Harbhajan Singh,8,4
14802,386,2013,Harbhajan Singh,15,13
14803,386,2013,Harbhajan Singh,17,10
14804,386,2013,KA Pollard,10,9
14805,386,2013,KA Pollard,12,4
14806,386,2013,KA Pollard,14,10
14807,386,2013,KA Pollard,18,17
14808,386,2013,MG Johnson,1,5
14809,386,2013,MG Johnson,3,4
14810,386,2013,MG Johnson,5,2
14811,386,2013,MG Johnson,19,11
14812,386,2013,MM Patel,2,5
14813,386,2013,MM Patel,4,16
14814,386,2013,MM Patel,16,6
14815,386,2013,MM Patel,20,2
14816,386,2013,PP Ojha,7,4
14817,386,2013,PP Ojha,9,5
14818,386,2013,PP Ojha,11,4
14819,386,2013,PP Ojha,13,4
14820,386,2013,R Ashwin,12,4
14821,386,2013,R Ashwin,14,2
14822,386,2013,R Ashwin,16,7
14823,386,2013,R Ashwin,18,8
14824,386,2013,RA Jadeja,10,5
14825,386,2013,RA Jadeja,13,7
14826,387,2013,AB Dinda,2,7
14827,387,2013,AB Dinda,4,21
14828,387,2013,AD Mathews,3,2
14829,387,2013,AD Mathews,5,10
14830,387,2013,Azhar Mahmood,5,3
14831,387,2013,Azhar Mahmood,7,3
14832,387,2013,Azhar Mahmood,18,4
14833,387,2013,Azhar Mahmood,20,10
14834,387,2013,B Kumar,1,14
14835,387,2013,B Kumar,6,2
14836,387,2013,MR Marsh,7,7
14837,387,2013,MR Marsh,9,8
14838,387,2013,MR Marsh,11,8
14839,387,2013,MR Marsh,13,1
14840,387,2013,P Awana,6,3
14841,387,2013,P Awana,8,3
14842,387,2013,P Awana,10,5
14843,387,2013,P Awana,12,5
14844,387,2013,P Kumar,1,1
14845,387,2013,P Kumar,3,11
14846,387,2013,P Kumar,14,5
14847,387,2013,P Kumar,16,14
14848,387,2013,PP Chawla,9,3
14849,387,2013,PP Chawla,11,2
14850,387,2013,PP Chawla,13,6
14851,387,2013,PP Chawla,15,8
14852,387,2013,R Sharma,8,4
14853,387,2013,R Sharma,10,9
14854,387,2013,R Sharma,12,7
14855,387,2013,RJ Harris,2,1
14856,387,2013,RJ Harris,4,5
14857,387,2013,RJ Harris,17,2
14858,387,2013,RJ Harris,19,5
14859,388,2013,A Ashish Reddy,14,7
14860,388,2013,A Mishra,8,1
14861,388,2013,A Mishra,10,8
14862,388,2013,A Mishra,12,4
14863,388,2013,A Mishra,16,2
14864,388,2013,Ankit Sharma,5,10
14865,388,2013,Ankit Sharma,11,7
14866,388,2013,DW Steyn,1,23
14867,388,2013,DW Steyn,3,6
14868,388,2013,DW Steyn,17,12
14869,388,2013,DW Steyn,19,11
14870,388,2013,GH Vihari,2,5
14871,388,2013,I Sharma,4,4
14872,388,2013,I Sharma,6,7
14873,388,2013,I Sharma,13,12
14874,388,2013,I Sharma,20,5
14875,388,2013,JD Unadkat,1,4
14876,388,2013,JD Unadkat,3,7
14877,388,2013,JD Unadkat,14,5
14878,388,2013,JD Unadkat,16,8
14879,388,2013,M Kartik,5,11
14880,388,2013,M Kartik,7,6
14881,388,2013,M Kartik,17,4
14882,388,2013,M Kartik,19,7
14883,388,2013,M Muralitharan,9,5
14884,388,2013,M Muralitharan,11,3
14885,388,2013,M Muralitharan,13,8
14886,388,2013,M Muralitharan,15,9
14887,388,2013,MC Henriques,2,8
14888,388,2013,MC Henriques,4,1
14889,388,2013,MC Henriques,6,6
14890,388,2013,NLTC Perera,7,2
14891,388,2013,NLTC Perera,9,4
14892,388,2013,NLTC Perera,15,9
14893,388,2013,NLTC Perera,18,6
14894,388,2013,R Vinay Kumar,1,20
14895,388,2013,R Vinay Kumar,8,4
14896,388,2013,R Vinay Kumar,10,4
14897,388,2013,R Vinay Kumar,18,14
14898,388,2013,R Vinay Kumar,20,6
14899,388,2013,TM Dilshan,12,10
14900,389,2013,B Lee,1,1
14901,389,2013,B Lee,3,7
14902,389,2013,B Lee,5,6
14903,389,2013,B Lee,18,8
14904,389,2013,JH Kallis,7,7
14905,389,2013,JH Kallis,9,7
14906,389,2013,JH Kallis,17,5
14907,389,2013,JH Kallis,20,12
14908,389,2013,KK Cooper,6,4
14909,389,2013,KK Cooper,8,3
14910,389,2013,KK Cooper,17,5
14911,389,2013,KK Cooper,19,3
14912,389,2013,LR Shukla,11,4
14913,389,2013,LR Shukla,13,10
14914,389,2013,Mohammed Shami,2,5
14915,389,2013,Mohammed Shami,4,8
14916,389,2013,Mohammed Shami,15,14
14917,389,2013,R Bhatia,8,4
14918,389,2013,R Bhatia,10,10
14919,389,2013,R Bhatia,14,7
14920,389,2013,R Shukla,3,5
14921,389,2013,R Shukla,5,10
14922,389,2013,R Shukla,14,13
14923,389,2013,S Sreesanth,1,14
14924,389,2013,S Sreesanth,10,5
