match_id,batsman,batsman_runs
304,AB de Villiers,11
557,SN Khan,11
16,Ishan Kishan,11
523,SV Samson,11
455,NLTC Perera,11
383,RG Sharma,11
145,KC Sangakkara,11
296,V Kohli,11
296,S Aravind,11
455,JP Faulkner,11
482,STR Binny,11
629,R Dhawan,11
565,SK Raina,11
295,CJ Ferguson,11
553,MA Agarwal,11
608,Gurkeerat Singh,11
636,SR Watson,11
381,Shakib Al Hasan,11
522,SA Yadav,11
83,M Ntini,11
454,KD Karthik,11
147,RR Raje,11
221,KD Karthik,11
189,MC Henriques,11
379,SR Tendulkar,11
70,JH Kallis,11
456,KA Pollard,11
384,GH Vihari,11
150,PR Shah,11
303,R Bhatia,11
378,LRPL Taylor,11
451,V Sehwag,11
143,SR Tendulkar,11
285,SR Watson,11
192,R Ashwin,11
452,DJ Bravo,11
379,AT Rayudu,11
301,MS Wade,11
487,SR Watson,11
286,DW Steyn,11
428,GH Vihari,11
192,MV Boucher,11
300,KD Karthik,11
14,NV Ojha,11
223,YK Pathan,11
299,JEC Franklin,11
71,AB Agarkar,11
636,KL Rahul,11
503,AJ Finch,11
312,CA Pujara,11
471,AM Nayar,11
486,R Ashwin,11
119,RA Jadeja,11
264,MR Marsh,11
158,V Sehwag,11
10,KA Pollard,11
574,DJ Hooda,11
616,UT Khawaja,11
508,KA Pollard,11
516,BB McCullum,11
568,EJG Morgan,11
271,NL McCullum,11
486,MG Johnson,11
76,MK Tiwary,11
266,JH Kallis,11
322,G Gambhir,11
571,Yuvraj Singh,11
589,Shakib Al Hasan,11
48,C de Grandhomme,11
366,SD Chitnis,11
321,AD Mathews,11
267,AT Rayudu,11
325,RN ten Doeschate,11
578,P Negi,11
589,SA Yadav,11
79,S Badrinath,11
508,S Gopal,11
121,A Chopra,11
569,DA Miller,11
330,MS Bisla,11
546,D Wiese,11
463,YK Pathan,11
579,Ishan Kishan,11
201,SR Tendulkar,11
133,SA Asnodkar,11
235,YK Pathan,11
494,RA Jadeja,11
201,MS Bisla,11
262,S Badrinath,11
327,LRPL Taylor,11
362,K Upadhyay,11
105,DJ Hussey,11
326,R Vinay Kumar,11
403,MG Johnson,11
119,YK Pathan,11
119,T Henderson,11
366,SE Marsh,11
634,RV Uthappa,11
320,M Vijay,11
51,PJ Cummins,11
368,DJ Bravo,11
269,R Vinay Kumar,11
426,TL Suman,11
567,SA Yadav,11
493,S Dhawan,11
578,CH Morris,11
627,PP Chawla,11
318,MS Dhoni,11
627,RA Jadeja,11
406,R Ashwin,11
317,Z Khan,11
198,AA Jhunjhunwala,11
615,TM Head,11
388,CH Gayle,11
616,DA Warner,11
550,YK Pathan,11
631,MC Henriques,11
368,YK Pathan,11
433,V Sehwag,11
427,DH Yagnik,10
121,CH Gayle,10
351,B Kumar,10
172,AA Bilakhia,10
493,KL Rahul,10
390,IK Pathan,10
625,SV Samson,10
473,MEK Hussey,10
178,EJG Morgan,10
503,DJG Sammy,10
123,BJ Hodge,10
510,AB de Villiers,10
59,HH Pandya,10
369,PP Chawla,10
384,CL White,10
534,CH Gayle,10
386,SK Raina,10
371,M Vijay,10
218,A Mishra,10
92,DB Ravi Teja,10
380,Y Venugopal Rao,10
573,AT Rayudu,10
361,DJ Bravo,10
26,WP Saha,10
174,TL Suman,10
559,SK Raina,10
222,SC Ganguly,10
5,P Negi,10
361,MS Dhoni,10
588,PA Patel,10
110,M Kaif,10
62,YK Pathan,10
75,M Kartik,10
361,DH Yagnik,10
223,LRPL Taylor,10
230,S Dhawan,10
631,C Munro,10
379,DS Kulkarni,10
545,KM Jadhav,10
59,MS Dhoni,10
467,M Manhas,10
628,Yuvraj Singh,10
628,S Dhawan,10
40,SP Jackson,10
226,R Vinay Kumar,10
229,AC Gilchrist,10
485,LR Shukla,10
373,PA Patel,10
121,VVS Laxman,10
538,KD Karthik,10
386,DJ Bravo,10
111,B Chipli,10
430,MS Dhoni,10
375,G Gambhir,10
219,FY Fazal,10
356,KC Sangakkara,10
593,P Negi,10
167,MV Boucher,10
212,PP Chawla,10
430,AT Rayudu,10
431,SV Samson,10
628,CR Brathwaite,10
115,KD Karthik,10
244,R Sharma,10
94,CL White,10
378,V Sehwag,10
372,TM Dilshan,10
475,CA Pujara,10
179,TL Suman,10
58,SP Narine,10
121,M Kartik,10
485,JH Kallis,10
114,RP Singh,10
434,MG Johnson,10
546,CH Gayle,10
60,SC Ganguly,10
502,MK Tiwary,10
25,BA Stokes,10
111,AC Gilchrist,10
219,YK Pathan,10
357,Y Nagar,10
373,A Ashish Reddy,10
76,W Jaffer,10
256,DH Yagnik,10
199,KAJ Roach,10
563,KK Nair,10
11,MM Sharma,10
135,Yuvraj Singh,10
616,MC Henriques,10
405,Mandeep Singh,10
321,Mandeep Singh,10
634,S Dhawan,10
267,Harbhajan Singh,10
319,TL Suman,10
516,R Ashwin,10
2,AT Rayudu,10
447,DH Yagnik,10
156,WP Saha,10
317,HV Patel,10
445,R Bhatia,10
317,AB de Villiers,10
137,SA Asnodkar,10
44,PJ Cummins,10
138,AM Nayar,10
138,AM Rahane,10
602,YK Pathan,10
273,DJ Jacobs,10
273,PP Chawla,10
81,DPMD Jayawardene,10
85,HH Gibbs,10
64,WP Saha,10
102,PR Shah,10
405,BB Samantray,10
44,RG Sharma,10
45,AB de Villiers,10
422,RV Uthappa,10
130,YK Pathan,10
335,RV Uthappa,10
514,MG Johnson,10
64,AS Yadav,10
49,SV Samson,10
529,S Dhawan,10
88,BJ Hodge,10
19,MM Sharma,10
9,RA Tripathi,10
183,KA Pollard,10
203,KM Jadhav,10
330,DJ Hussey,10
329,AD Mathews,10
135,RR Powar,10
73,IK Pathan,10
618,MA Agarwal,10
618,DJ Hooda,10
499,RA Jadeja,10
499,PA Patel,10
184,MJ Lumb,10
600,CA Lynn,10
19,GJ Maxwell,10
421,SE Marsh,10
264,MK Pandey,10
158,WPUJC Vaas,10
324,RV Uthappa,10
497,KA Pollard,10
155,AC Gilchrist,10
102,DNT Zoysa,10
495,V Kohli,10
542,Anureet Singh,10
303,RG Sharma,10
414,X Thalaivan Sargunam,10
150,Harbhajan Singh,10
415,DA Miller,10
606,SA Yadav,10
44,CJ Anderson,10
286,DT Christian,10
455,SV Samson,10
453,G Gambhir,10
542,SE Marsh,10
34,JC Buttler,10
566,AB de Villiers,10
313,B Chipli,10
296,A Mithun,10
148,JH Kallis,10
148,D du Preez,10
145,SM Katich,10
294,SW Tait,10
417,RG Sharma,10
523,SPD Smith,10
42,AB de Villiers,10
292,B Chipli,10
146,BJ Hodge,10
293,Y Nagar,10
30,V Kohli,10
451,MK Pandey,10
566,GJ Maxwell,10
151,IK Pathan,10
457,JA Morkel,10
603,Parvez Rasool,10
277,AA Jhunjhunwala,10
195,VVS Laxman,10
311,PP Chawla,10
311,P Kumar,10
195,R Sharma,10
526,AJ Finch,10
311,AM Nayar,10
139,SP Goswami,10
17,P Negi,10
153,R Dravid,10
68,Shahid Afridi,10
101,CL White,10
186,VVS Laxman,10
308,S Badrinath,10
308,M Vijay,10
152,M Vijay,10
574,SR Watson,10
307,MA Agarwal,10
635,NV Ojha,10
54,Swapnil Singh,10
611,R Ashwin,10
282,M Morkel,10
306,AC Blizzard,10
54,SE Marsh,10
336,Azhar Mahmood,10
473,Harbhajan Singh,10
539,KA Pollard,10
346,A Ashish Reddy,10
597,KA Pollard,10
9,AM Rahane,10
255,EJG Morgan,10
337,MS Bisla,10
175,CA Pujara,10
424,BJ Rohrer,10
596,R Sathish,10
633,DS Kulkarni,10
338,BJ Hodge,10
440,CL White,10
466,DA Miller,10
399,MS Dhoni,10
477,DJG Sammy,10
107,SP Goswami,10
161,TM Dilshan,10
338,OA Shah,10
466,GJ Bailey,10
397,DB Ravi Teja,10
255,R Bhatia,10
250,WD Parnell,10
485,Q de Kock,10
255,RV Gomez,10
127,R Dravid,10
164,DB Ravi Teja,10
344,MA Agarwal,10
95,G Gambhir,10
128,AM Nayar,10
477,NV Ojha,10
337,BB McCullum,10
204,WP Saha,10
466,KV Sharma,10
337,CL White,10
395,R Sharma,10
107,V Kohli,10
424,EJG Morgan,10
95,MF Maharoof,10
249,DB Ravi Teja,10
341,IR Jaggi,10
439,AJ Finch,10
95,LR Shukla,10
398,Gurkeerat Singh,10
525,KD Karthik,9
92,T Taibu,9
541,NV Ojha,9
92,WPUJC Vaas,9
633,CH Gayle,9
394,DW Steyn,9
43,MK Tiwary,9
370,SP Narine,9
27,KM Jadhav,9
172,KD Karthik,9
623,JP Duminy,9
309,BB McCullum,9
442,AM Rahane,9
457,R Ashwin,9
497,Shakib Al Hasan,9
572,EJG Morgan,9
155,RG Sharma,9
309,B Lee,9
374,AC Gilchrist,9
550,D Wiese,9
450,NM Coulter-Nile,9
62,M Kaif,9
181,Yuvraj Singh,9
176,AD Mascarenhas,9
173,JDP Oram,9
354,AM Nayar,9
410,BJ Hodge,9
101,DT Patil,9
277,Harbhajan Singh,9
589,AR Patel,9
371,DJ Hussey,9
544,GH Vihari,9
512,V Sehwag,9
581,HH Pandya,9
252,JA Morkel,9
5,Vishnu Vinod,9
577,HH Pandya,9
372,DPMD Jayawardene,9
467,R Ashwin,9
139,P Kumar,9
539,Harbhajan Singh,9
195,TL Suman,9
394,J Botha,9
210,SK Trivedi,9
549,STR Binny,9
8,AR Patel,9
487,DW Steyn,9
47,N Rana,9
518,RV Uthappa,9
251,MS Bisla,9
371,Azhar Mahmood,9
275,A Mishra,9
186,PP Chawla,9
519,Yuvraj Singh,9
593,Q de Kock,9
412,Azhar Mahmood,9
128,DB Ravi Teja,9
487,MC Henriques,9
37,KV Sharma,9
173,JH Kallis,9
152,LA Carseldine,9
148,LA Carseldine,9
416,STR Binny,9
585,KD Karthik,9
43,NV Ojha,9
26,RA Jadeja,9
174,RJ Harris,9
30,S Aravind,9
297,MS Dhoni,9
223,MJ Lumb,9
351,JD Ryder,9
145,DPMD Jayawardene,9
82,SS Tiwary,9
98,DB Ravi Teja,9
124,Y Venugopal Rao,9
210,Anirudh Singh,9
290,AC Gilchrist,9
347,RA Jadeja,9
417,J Syed Mohammad,9
248,JA Morkel,9
531,Yuvraj Singh,9
382,NV Ojha,9
293,AC Gilchrist,9
125,MK Tiwary,9
636,STR Binny,9
165,NV Ojha,9
586,AM Rahane,9
504,RA Jadeja,9
58,KA Pollard,9
222,AB Agarkar,9
381,MK Tiwary,9
417,MG Johnson,9
190,DPMD Jayawardene,9
40,SPD Smith,9
174,R Dravid,9
522,HV Patel,9
44,A Mishra,9
151,SM Katich,9
581,YK Pathan,9
151,RG Sharma,9
594,DA Miller,9
93,AD Mascarenhas,9
430,DJ Bravo,9
611,MS Dhoni,9
487,AJ Finch,9
21,DJ Hooda,9
587,SV Samson,9
282,KA Pollard,9
226,AM Nayar,9
226,LRPL Taylor,9
611,R Bhatia,9
532,NLTC Perera,9
542,AR Patel,9
304,SS Tiwary,9
453,EJG Morgan,9
630,KA Pollard,9
300,R McLaren,9
180,G Gambhir,9
576,DJ Bravo,9
246,AG Paunikar,9
164,S Sohal,9
610,NV Ojha,9
99,RV Uthappa,9
225,AC Gilchrist,9
82,R Bhatia,9
188,AP Tare,9
629,GJ Bailey,9
587,KM Jadhav,9
192,SK Raina,9
284,SD Chitnis,9
472,JH Kallis,9
350,AB McDonald,9
355,RA Jadeja,9
349,Y Nagar,9
67,MA Khote,9
214,MD Mishra,9
365,A Nehra,9
616,SS Tiwary,9
205,JH Kallis,9
330,PP Chawla,9
490,AP Tare,9
365,AP Majumdar,9
391,AC Gilchrist,9
484,AT Rayudu,9
161,V Sehwag,9
421,Mandeep Singh,9
339,LRPL Taylor,9
443,AB Agarkar,9
255,PA Patel,9
24,SV Samson,9
266,IK Pathan,9
356,V Kohli,9
578,MA Agarwal,9
119,B Akhil,9
547,R Ashwin,9
332,JD Ryder,9
555,PP Chawla,9
10,DJ Hooda,9
19,MC Henriques,9
388,NLTC Perera,9
601,JP Faulkner,9
104,R Dravid,9
484,AB de Villiers,9
538,MA Starc,9
106,RV Uthappa,9
328,DH Yagnik,9
362,AB de Villiers,9
262,MD Mishra,9
241,IK Pathan,9
599,KK Nair,9
327,KP Pietersen,9
626,HM Amla,9
201,AT Rayudu,9
134,RE van der Merwe,9
499,DR Smith,9
60,AA Noffke,9
553,SS Iyer,9
399,MK Pandey,9
330,AD Mascarenhas,9
362,V Kohli,9
159,JA Morkel,9
329,MA Agarwal,9
421,SR Tendulkar,9
170,JP Duminy,9
264,MEK Hussey,9
215,Harbhajan Singh,9
617,N Rana,9
490,CM Gautam,9
10,NV Ojha,9
494,SPD Smith,9
265,DT Christian,9
355,F du Plessis,9
11,MP Stoinis,9
128,Y Venugopal Rao,9
256,SA Asnodkar,9
541,J Suchith,9
615,F Behardien,9
6,S Dhawan,9
41,DR Smith,9
12,KM Jadhav,9
117,Sohail Tanvir,9
465,BB McCullum,9
117,SK Warne,9
40,DT Christian,9
257,S Anirudha,9
168,YK Pathan,9
369,Azhar Mahmood,9
80,V Kohli,9
121,I Sharma,9
231,V Kohli,9
231,SR Tendulkar,9
7,CR Woakes,9
398,R Dravid,9
168,BB McCullum,9
482,SA Yadav,9
95,MK Tiwary,9
583,DA Miller,9
106,IK Pathan,9
57,Yuvraj Singh,9
614,RA Jadeja,9
161,LA Pomersbach,9
12,HH Pandya,9
368,LR Shukla,9
47,Yuvraj Singh,9
421,Azhar Mahmood,9
541,DA Warner,9
168,DJ Hussey,9
183,DJ Bravo,9
337,DB Das,9
406,L Balaji,9
388,KK Nair,9
254,WD Parnell,9
118,JP Duminy,9
406,MS Dhoni,9
42,MJ Guptill,9
391,Mandeep Singh,9
619,JC Buttler,9
212,KC Sangakkara,9
204,AC Gilchrist,9
28,KA Pollard,9
560,SA Yadav,9
415,G Gambhir,8
66,SB Bangar,8
579,RA Jadeja,8
178,SP Goswami,8
384,AD Mathews,8
190,PP Chawla,8
500,AJ Finch,8
558,NV Ojha,8
475,MA Starc,8
479,AT Rayudu,8
396,DJ Bravo,8
391,Azhar Mahmood,8
494,KK Nair,8
583,P Negi,8
580,KM Jadhav,8
204,AB Agarkar,8
478,SA Yadav,8
391,R Sathish,8
399,SK Raina,8
30,Mandeep Singh,8
428,KC Sangakkara,8
554,SN Khan,8
633,DJ Bravo,8
27,STR Binny,8
176,Harbhajan Singh,8
216,T Thushara,8
28,DT Christian,8
27,YK Pathan,8
5,A Mishra,8
538,RA Jadeja,8
497,CM Gautam,8
195,WPUJC Vaas,8
558,AM Rahane,8
189,M Manhas,8
102,DJ Thornely,8
420,SS Tiwary,8
481,DJG Sammy,8
111,P Kumar,8
498,JP Duminy,8
186,Bipul Sharma,8
63,L Ronchi,8
631,KV Sharma,8
66,AC Gilchrist,8
217,JH Kallis,8
386,RG Sharma,8
498,BCJ Cutting,8
408,DR Smith,8
577,LMP Simmons,8
387,DJ Hussey,8
387,B Kumar,8
197,DW Steyn,8
43,Bipul Sharma,8
198,YK Pathan,8
195,FY Fazal,8
74,B Chipli,8
182,MK Tiwary,8
201,DJ Bravo,8
200,V Sehwag,8
177,V Sehwag,8
585,Harbhajan Singh,8
193,M Kaif,8
428,DA Warner,8
580,S Dhawan,8
399,LRPL Taylor,8
581,RV Uthappa,8
74,Z Khan,8
635,Yuvraj Singh,8
30,CH Gayle,8
635,BCJ Cutting,8
193,PP Chawla,8
219,MJ Lumb,8
100,S Dhawan,8
45,KM Jadhav,8
634,R Sathish,8
194,PA Patel,8
199,S Dhawan,8
216,MEK Hussey,8
574,KD Karthik,8
100,TM Dilshan,8
101,A Kumble,8
93,YK Pathan,8
216,RG Sharma,8
502,R Dhawan,8
212,RS Bopara,8
557,KD Karthik,8
382,MC Juneja,8
121,LR Shukla,8
238,AJ Finch,8
359,S Dhawan,8
625,SS Iyer,8
33,S Aravind,8
48,G Gambhir,8
238,RE van der Merwe,8
359,CL White,8
312,V Kohli,8
359,A Mishra,8
359,A Ashish Reddy,8
436,DA Miller,8
625,GJ Bailey,8
131,S Badrinath,8
38,SK Raina,8
276,J Botha,8
338,KK Cooper,8
443,M Vohra,8
591,DJ Bravo,8
357,MK Tiwary,8
591,KD Karthik,8
513,SR Watson,8
90,P Kumar,8
155,LA Carseldine,8
42,S Badree,8
52,JP Faulkner,8
449,STR Binny,8
562,HH Pandya,8
24,N Rana,8
140,HH Gibbs,8
60,JH Kallis,8
76,R Bhatia,8
335,P Negi,8
119,P Kumar,8
364,DPMD Jayawardene,8
364,DA Warner,8
324,MN Samuels,8
69,MA Khote,8
161,G Gambhir,8
508,M Vijay,8
324,M Vijay,8
568,S Dhawan,8
310,KA Pollard,8
278,RA Jadeja,8
24,PA Patel,8
120,KC Sangakkara,8
91,DPMD Jayawardene,8
48,CR Woakes,8
514,DA Miller,8
169,SM Katich,8
256,R Dravid,8
169,R Ashwin,8
467,STR Binny,8
613,MJ McClenaghan,8
155,M Morkel,8
266,TR Birt,8
317,B Lee,8
439,KW Richardson,8
80,AS Yadav,8
253,S Dhawan,8
253,M Morkel,8
253,DT Christian,8
157,B Lee,8
157,KC Sangakkara,8
512,JP Duminy,8
318,R Ashwin,8
137,M Rawat,8
602,PP Chawla,8
461,JP Faulkner,8
252,MEK Hussey,8
466,DA Warner,8
320,SS Tiwary,8
268,TD Paine,8
596,PP Chawla,8
268,M Kaif,8
621,MS Dhoni,8
512,MK Tiwary,8
137,AD Mascarenhas,8
527,SK Raina,8
49,DR Smith,8
462,Harbhajan Singh,8
138,WP Saha,8
136,AC Gilchrist,8
548,Anureet Singh,8
168,J Botha,8
449,BJ Hodge,8
314,LR Shukla,8
255,YK Pathan,8
314,R Bhatia,8
598,AP Tare,8
460,DJ Bravo,8
354,DJ Hussey,8
570,SV Samson,8
124,DB Ravi Teja,8
623,MA Agarwal,8
623,KK Nair,8
244,Yuvraj Singh,8
129,B Akhil,8
315,JD Ryder,8
552,MG Johnson,8
555,RN ten Doeschate,8
350,SE Marsh,8
438,KM Jadhav,8
49,A Mishra,8
349,SR Watson,8
165,G Gambhir,8
9,F du Plessis,8
119,R Vinay Kumar,8
265,DB Ravi Teja,8
287,A Symonds,8
429,KL Rahul,8
133,G Gambhir,8
472,MK Pandey,8
132,Yashpal Singh,8
261,BJ Hodge,8
429,SE Marsh,8
287,Mandeep Singh,8
330,PC Valthaty,8
227,AC Voges,8
227,P Dogra,8
486,M Manhas,8
375,RV Uthappa,8
451,UT Yadav,8
375,MK Tiwary,8
263,MS Wade,8
472,CA Pujara,8
227,YK Pathan,8
374,DPMD Jayawardene,8
301,NV Ojha,8
83,YK Pathan,8
618,Yuvraj Singh,8
116,DPMD Jayawardene,8
606,MK Pandey,8
303,G Gambhir,8
463,SA Yadav,8
524,AJ Finch,8
288,AL Menaria,8
148,W Jaffer,8
87,S Badrinath,8
454,RG Sharma,8
443,RE van der Merwe,8
294,AM Rahane,8
292,JP Duminy,8
113,DR Smith,8
292,A Symonds,8
27,AB de Villiers,8
380,P Negi,8
261,VVS Laxman,8
473,AP Tare,8
174,R Vinay Kumar,8
159,R Dravid,8
586,NLTC Perera,8
463,MK Tiwary,8
296,CK Langeveldt,8
428,V Sehwag,8
565,JA Morkel,8
289,JR Hopes,8
505,KA Pollard,8
114,HH Gibbs,8
327,CJ McKay,8
289,AB McDonald,8
229,V Sehwag,8
463,JDS Neesham,8
304,CH Gayle,8
87,CK Kapugedera,8
332,RV Uthappa,8
551,GH Vihari,8
368,SK Raina,8
553,JP Faulkner,8
306,SS Tiwary,8
306,V Kohli,8
118,JDP Oram,8
48,AR Patel,8
333,AB McDonald,8
627,G Gambhir,8
84,Misbah-ul-Haq,8
366,PP Chawla,8
333,DA Miller,8
118,SK Raina,8
589,WP Saha,8
91,S Vidyut,8
307,SK Raina,8
365,M Kartik,8
445,DB Das,8
520,KK Nair,8
40,MK Tiwary,8
232,ML Hayden,8
464,JP Faulkner,8
369,Gurkeerat Singh,8
369,V Sehwag,8
565,DJ Bravo,8
117,CK Kapugedera,8
370,SL Malinga,8
171,Y Venugopal Rao,8
230,STR Binny,8
370,KA Pollard,8
283,RR Powar,8
589,M Vohra,8
471,KK Nair,8
326,CH Gayle,8
343,JA Morkel,8
231,R Vinay Kumar,8
151,PP Chawla,8
369,P Kumar,8
558,DJ Hooda,7
267,R Sathish,7
18,SA Yadav,7
321,JD Ryder,7
262,S Anirudha,7
578,NM Coulter-Nile,7
322,RN ten Doeschate,7
159,JDP Oram,7
19,AR Patel,7
489,Q de Kock,7
405,A Ashish Reddy,7
406,DJ Bravo,7
617,V Kohli,7
72,MA Khote,7
135,IK Pathan,7
322,YK Pathan,7
56,SL Malinga,7
616,NV Ojha,7
199,Y Venugopal Rao,7
86,SK Warne,7
634,NV Ojha,7
323,V Sehwag,7
263,DA Warner,7
515,Harbhajan Singh,7
541,AT Rayudu,7
516,DR Smith,7
499,MS Dhoni,7
80,DB Ravi Teja,7
403,SL Malinga,7
494,R Bhatia,7
263,CA Pujara,7
601,DJ Bravo,7
135,DPMD Jayawardene,7
196,B Lee,7
446,S Kaul,7
152,AS Raut,7
283,RV Gomez,7
305,JH Kallis,7
414,DJ Bravo,7
65,YK Pathan,7
451,BJ Rohrer,7
548,SN Thakur,7
306,SL Malinga,7
520,WP Saha,7
413,KD Karthik,7
143,W Jaffer,7
282,AB Agarkar,7
413,Harbhajan Singh,7
55,A Mishra,7
520,GJ Maxwell,7
279,Y Nagar,7
557,Sandeep Sharma,7
412,UBT Chand,7
152,YK Pathan,7
606,CH Gayle,7
15,WP Saha,7
153,A Kumble,7
190,MS Bisla,7
147,DS Kulkarni,7
293,JR Hopes,7
291,G Gambhir,7
549,KK Nair,7
523,TG Southee,7
636,NV Ojha,7
454,AP Tare,7
296,AUK Pathan,7
148,P Kumar,7
452,RA Jadeja,7
289,CA Ingram,7
524,AP Tare,7
191,KA Pollard,7
607,JP Faulkner,7
188,EJG Morgan,7
610,BB McCullum,7
522,DJG Sammy,7
300,Mandeep Singh,7
279,NV Ojha,7
140,DR Smith,7
267,SR Tendulkar,7
447,KK Cooper,7
44,Mohammed Shami,7
517,V Sehwag,7
316,JEC Franklin,7
316,KD Karthik,7
408,DA Warner,7
577,RG Sharma,7
271,Yuvraj Singh,7
156,RV Uthappa,7
56,KA Pollard,7
138,CH Gayle,7
270,PC Valthaty,7
51,RA Tripathi,7
407,AB de Villiers,7
406,SMSM Senanayake,7
406,SK Raina,7
447,AT Rayudu,7
269,BB McCullum,7
446,SK Raina,7
156,AN Ghosh,7
518,AP Tare,7
309,R Bhatia,7
411,LJ Wright,7
279,I Malhotra,7
153,R Vinay Kumar,7
458,CM Gautam,7
34,BB McCullum,7
519,SS Iyer,7
613,HH Pandya,7
487,DS Kulkarni,7
311,SE Marsh,7
276,STR Binny,7
102,RV Uthappa,7
81,LR Shukla,7
55,PJ Cummins,7
34,Ankit Soni,7
155,DB Ravi Teja,7
313,MS Dhoni,7
410,DH Yagnik,7
274,DPMD Jayawardene,7
186,AB Barath,7
133,TM Dilshan,7
130,DPMD Jayawardene,7
618,NV Ojha,7
587,JP Duminy,7
354,P Kumar,7
557,DA Miller,7
59,KA Pollard,7
467,SR Watson,7
509,STR Binny,7
592,KL Rahul,7
32,MC Henriques,7
240,S Dhawan,7
402,MK Pandey,7
59,MK Tiwary,7
630,MJ Guptill,7
24,MG Johnson,7
357,YK Pathan,7
385,AD Russell,7
77,HH Gibbs,7
376,R Vinay Kumar,7
376,PA Reddy,7
354,Mandeep Singh,7
378,DA Warner,7
582,MR Marsh,7
349,AA Chavan,7
209,KM Jadhav,7
629,DA Miller,7
8,Vishnu Vinod,7
395,RV Uthappa,7
125,S Badrinath,7
248,MA Agarwal,7
384,MR Marsh,7
477,AP Tare,7
467,F du Plessis,7
552,KA Pollard,7
350,MA Agarwal,7
112,IK Pathan,7
245,TM Dilshan,7
245,SS Tiwary,7
210,M Morkel,7
437,UA Birla,7
425,LA Pomersbach,7
169,KC Sangakkara,7
359,J Theron,7
432,MC Henriques,7
365,J Botha,7
216,MS Dhoni,7
545,SA Yadav,7
388,R Vinay Kumar,7
60,MV Boucher,7
388,MA Agarwal,7
484,VR Aaron,7
474,S Dhawan,7
216,AC Gilchrist,7
470,Z Khan,7
631,KS Williamson,7
537,MC Henriques,7
371,MEK Hussey,7
177,AB de Villiers,7
471,JA Morkel,7
369,Y Venugopal Rao,7
470,CM Gautam,7
229,B Sumanth,7
169,MS Gony,7
115,RA Jadeja,7
6,P Kumar,7
121,AB Agarkar,7
169,RR Powar,7
236,DW Steyn,7
631,Shakib Al Hasan,7
493,NV Ojha,7
362,AC Thomas,7
91,JA Morkel,7
508,KD Karthik,7
472,AR Patel,7
373,STR Binny,7
435,DJG Sammy,7
110,SP Fleming,7
62,T Kohli,7
508,KM Jadhav,7
386,AT Rayudu,7
9,AB Dinda,7
348,M Manhas,7
507,AJ Finch,7
513,KA Pollard,7
202,S Badrinath,7
382,J Botha,7
400,AC Gilchrist,7
28,Harbhajan Singh,7
337,DW Steyn,7
129,V Sehwag,7
620,DR Smith,7
95,AB de Villiers,7
500,DJG Sammy,7
597,M Vohra,7
574,Ankit Sharma,7
465,RA Jadeja,7
206,AA Jhunjhunwala,7
341,B Kumar,7
159,SB Jakati,7
336,KA Pollard,7
130,RJ Quiney,7
222,CH Gayle,7
28,MS Dhoni,7
586,DA Miller,7
78,Salman Butt,7
332,RA Jadeja,7
203,SK Trivedi,7
2,TG Southee,7
33,KM Jadhav,7
599,DJ Bravo,7
335,DPMD Jayawardene,7
260,AT Rayudu,7
160,Harbhajan Singh,7
95,S Dhawan,7
78,SK Warne,7
585,RG Sharma,7
333,PP Chawla,7
341,JD Ryder,7
106,Yuvraj Singh,7
620,PV Tambe,7
183,ST Jayasuriya,7
423,PA Reddy,7
73,TM Srivastava,7
585,JP Faulkner,7
384,A Ashish Reddy,7
344,YK Pathan,7
175,TL Suman,7
345,IK Pathan,7
223,NV Ojha,7
250,MD Mishra,7
46,RA Jadeja,7
95,T Taibu,7
249,S Sohal,7
402,KV Sharma,7
572,RG Sharma,7
396,CH Morris,7
398,PP Chawla,7
343,R Ashwin,7
621,IK Pathan,7
342,SR Tendulkar,7
174,V Kohli,7
380,NV Ojha,7
69,RR Sarwan,7
26,MP Stoinis,7
596,UT Yadav,7
27,CH Gayle,7
88,S Chanderpaul,7
105,Umar Gul,7
95,SC Ganguly,7
163,WP Saha,7
343,Bipul Sharma,7
343,DJ Hussey,7
163,Y Venugopal Rao,7
630,HH Pandya,7
451,S Nadeem,6
493,KA Pollard,6
456,SR Watson,6
454,MG Johnson,6
472,SP Narine,6
456,Harbhajan Singh,6
82,RR Raje,6
92,RP Singh,6
427,R Dravid,6
484,HV Patel,6
452,MEK Hussey,6
93,RA Jadeja,6
482,R Bhatia,6
488,HV Patel,6
484,CJ Anderson,6
36,CR Woakes,6
453,GH Vihari,6
565,JP Duminy,6
474,RA Jadeja,6
429,AB de Villiers,6
555,SA Yadav,6
449,JP Faulkner,6
427,AM Rahane,6
477,S Dhawan,6
97,D Salunkhe,6
73,VY Mahesh,6
420,STR Binny,6
461,DJG Sammy,6
89,DB Ravi Teja,6
440,DA Miller,6
570,JP Faulkner,6
88,Umar Gul,6
73,V Sehwag,6
570,Azhar Mahmood,6
563,DR Smith,6
72,RV Uthappa,6
555,GH Vihari,6
490,RA Jadeja,6
478,G Gambhir,6
33,AM Rahane,6
465,LRPL Taylor,6
569,GJ Maxwell,6
86,Sohail Tanvir,6
87,KD Karthik,6
69,IK Pathan,6
443,AC Gilchrist,6
569,BB McCullum,6
463,LRPL Taylor,6
38,JP Faulkner,6
467,BB McCullum,6
448,SE Marsh,6
485,KP Pietersen,6
484,Yuvraj Singh,6
572,DA Warner,6
35,SS Iyer,6
434,Iqbal Abdulla,6
573,Harbhajan Singh,6
